series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	CON_USD	152.802168	167.094496	255.979632	290.96042	362.109988	418.245712	441.741511	539.519332	506.788972	587.561943	498.771494	2015	587.561943		
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	CON_USD															
