series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.31412	0.33967	0.34706	0.38504	0.34914	0.27767	0.32285	0.29774	0.25693	0.26807	0.30093	0.25824	0.23464	0.23934	0.22096	0.250822	2014	0.22096	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.17619	0.17448	0.16989	0.17119	0.16691	0.16492	0.15697	0.14992	0.14805	0.14566	0.14571	0.13031	0.13059	0.132	0.1187	0.131462	2014	0.1187	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.0694	0.0685	0.0644	0.06315	0.06464	0.07534	0.08128	0.0821	0.08719	0.09128	0.10778	0.11329	0.11402	0.11544	0.11394	0.112894	2014	0.11394	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.32732	0.22799	0.18023	0.17382	0.17425	0.20168	0.20524	0.22015	0.18414	0.21701	0.19276	0.21433	0.22412	0.21942	0.24182	0.21849	2014	0.24182	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.27414	0.27593	0.27143	0.27431	0.26584	0.25806	0.25281	0.23489	0.23493	0.23127	0.2341	0.21764	0.22075	0.22573	0.21037	0.221718	2014	0.21037	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.11878	0.12569	0.14683	0.13372	0.11693	0.11935	0.13594	0.14102	0.11951	0.13581	0.1422	0.12907	0.13947	0.13889	0.12833	0.135592	2014	0.12833	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.43918	0.43715	0.43357	0.42613	0.44968	0.45461	0.46363	0.44457	0.45922	0.52552	0.51862	0.49828	0.50411	0.51923	0.54735	0.517518	2014	0.54735	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.32489	0.31952	0.30827	0.30289	0.28718	0.29058	0.27198	0.27399	0.26494	0.26455	0.25881	0.28055	0.28376	0.26213	0.24905	0.26686	2014	0.24905	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.12381	0.12673	0.13102	0.12764	0.13139	0.13202	0.12538	0.12732	0.11013	0.12002	0.10726	0.10449	0.10255	0.1142	0.14468	0.114636	2014	0.14468	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.09493	0.10498	0.12041	0.11369	0.13571	0.1397	0.13968	0.15461	0.15332	0.14375	0.14232	0.13779	0.13026	0.12999	0.16138	0.140348	2014	0.16138	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.21085	0.24199	0.24775	0.26337	0.27926	0.26801	0.22475	0.2685	0.24999	0.24066	0.23027	0.25299	0.24228	0.23847	0.23945	0.240692	2014	0.23945	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.18159	0.18552	0.17666	0.18294	0.1608	0.15128	0.14472	0.14143	0.13479	0.14912	0.12683	0.13153	0.12777	0.12658	0.12857	0.128256	2014	0.12857	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.30156	0.29933	0.28258	0.28518	0.26355	0.25097	0.23929	0.23107	0.22578	0.21882	0.22046	0.20836	0.19542	0.18451	0.17667	0.197084	2014	0.17667	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.22986	0.21583	0.22506	0.21796	0.20829	0.19362	0.18891	0.17611	0.15872	0.16324	0.15867	0.14916	0.14671	0.15403	0.15244	0.152202	2014	0.15244	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	356	79.3608464	22.34642074	IND	India	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.34215	0.33183	0.33038	0.31229	0.31194	0.29968	0.29235	0.29264	0.29965	0.31064	0.29685	0.29227	0.29756	0.28795	0.29262	0.29345	2014	0.29262	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.21218	0.21999	0.21483	0.22605	0.22027	0.21012	0.21262	0.20804	0.19419	0.19346	0.188	0.18079	0.17355	0.16779	0.17451	0.176928	2014	0.17451	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.40643	0.41611	0.40348	0.38691	0.40039	0.41599	0.42319	0.41443	0.41686	0.42159	0.39112	0.38393	0.41478	0.44194	0.44001	0.414356	2014	0.44001	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.2507	0.27905	0.28048	0.38836	0.26382	0.25372	0.21713	0.19409	0.2077	0.25518	0.27004	0.26888	0.26883	0.27003	0.28783	0.273122	2014	0.28783	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.27831	0.27666	0.25579	0.24569	0.23762	0.23328	0.22425	0.20889	0.21154	0.20097	0.1994	0.17407	0.17611	0.16741	0.15661	0.17472	2014	0.15661	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.34227	0.34947	0.36919	0.37563	0.35837	0.32995	0.32889	0.32118	0.31266	0.30576	0.31057	0.2917	0.30974	0.27525	0.25662	0.288776	2014	0.25662	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.21068	0.20689	0.20982	0.21836	0.21967	0.21829	0.2106	0.20397	0.20025	0.18956	0.19044	0.18554	0.18226	0.17075	0.16234	0.178266	2014	0.16234	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.13131	0.12966	0.13438	0.11002	0.11433	0.12058	0.11499	0.11141	0.12456	0.1124	0.1155	0.11405	0.13848	0.13895	0.13857	0.12911	2014	0.13857	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.47426	0.46923	0.46727	0.46475	0.45761	0.45464	0.50473	0.49792	0.41408	0.33491	0.31415	0.32573	0.30818	0.32648	0.31774	0.318456	2014	0.31774	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.28496	0.28137	0.28995	0.28688	0.27943	0.27709	0.26893	0.27315	0.25638	0.25669	0.25714	0.27084	0.27604	0.27703	0.26788	0.269786	2014	0.26788	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.79133	0.67997	0.67786	0.69916	0.69288	0.67684	0.67391	0.66988	0.79762	0.69389	0.70534	0.69686	0.66091	0.66457	0.5713	0.659796	2014	0.5713	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.39906	0.3756	0.3769	0.35725	0.36977	0.36754	0.3475	0.33555	0.30198	0.29803	0.28317	0.29142	0.3245	0.3111	0.32392	0.306822	2014	0.32392	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.11819	0.10386	0.09965	0.0831	0.09063	0.09523	0.10095	0.09377	0.09846	0.11267	0.11172	0.10633	0.09302	0.09948	0.09969	0.102048	2014	0.09969	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.57634	0.61409	0.58656	0.59896	0.6122	0.63978	0.63843	0.53369	0.60761	0.58185	0.5997	0.44385	0.41913	0.26246	0.264	0.397828	2014	0.264	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.44209	0.43663	0.39735	0.3877	0.38818	0.3718	0.35895	0.34966	0.34818	0.35511	0.36591	0.3675	0.36033	0.34831	0.33457	0.355324	2014	0.33457	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.32951	0.35485	0.35827	0.31216	0.29685	0.3105	0.30018	0.28404	0.29394	0.3466	0.34841	0.33644	0.33314	0.32197	0.335	0.334992	2014	0.335	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.44701	0.35879	0.45193	0.46884	0.43193	0.40805	0.39457	0.44446	0.48175	0.43587	0.40563	0.45706	0.60672	0.5076	0.46157	0.487716	2014	0.46157	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.35781	0.37268	0.35928	0.34685	0.32589	0.30192	0.28077	0.22562	0.27156	0.30092	0.26312	0.26221	0.29129	0.28361	0.30141	0.280328	2014	0.30141	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.27149	0.27016	0.25179	0.23959	0.2216	0.20288	0.19206	0.18183	0.1791	0.18929	0.2214	0.18916	0.17336	0.16629	0.15804	0.18165	2014	0.15804	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.31954	0.33432	0.35567	0.32816	0.32097	0.29078	0.26537	0.23164	0.24441	0.26496	0.26832	0.50608	0.31847	0.40138	0.52492	0.403834	2014	0.52492	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.25129	0.25086	0.2363	0.2139	0.21223	0.20919	0.19668	0.179	0.17339	0.18428	0.19594	0.17206	0.16588	0.15127	0.14111	0.165252	2014	0.14111	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.24548	0.25914	0.26956	0.27947	0.30535	0.30238	0.28288	0.24727	0.24769	0.24804	0.24826	0.23896	0.23655	0.21479	0.19523	0.226758	2014	0.19523	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.31046	0.32332	0.32221	0.31973	0.3305	0.33361	0.32805	0.33961	0.34625	0.31371	0.32652	0.31276	0.29885	0.3092	0.30773	0.311012	2014	0.30773	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.22582	0.26814	0.24293	0.2729	0.27322	0.27653	0.25764	0.26165	0.23683	0.23315	0.23233	0.22879	0.23801	0.20267	0.19647	0.219654	2014	0.19647	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.18422	0.18949	0.18897	0.19178	0.18279	0.19303	0.20717	0.20104	0.19456	0.18644	0.1916	0.18327	0.18226	0.18099	0.18071	0.183766	2014	0.18071	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.25103	0.25172	0.255	0.26316	0.25841	0.2613	0.25748	0.25352	0.25034	0.25748	0.25312	0.25318	0.24464	0.23625	0.22223	0.241884	2014	0.22223	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.82101	0.79591	0.81126	0.73446	0.68216	0.73466	0.75965	0.72131	0.6594	0.70357	0.69087	0.6486	0.63681	0.61933	0.55881	0.630884	2014	0.55881	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.78698	0.7766	0.73292	0.74258	0.68885	0.65902	0.61338	0.58407	0.53899	0.56818	0.57336	0.53532	0.52715	0.423	0.43742	0.49925	2014	0.43742	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD						0.29561	0.30928	0.26183	0.31504	0.21217	0.30303	0.29504	0.2796	0.2626	0.25209	0.278472	2014	0.25209	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.23015	0.23314	0.23367	0.218	0.22836	0.23766	0.22781	0.22615	0.22281	0.21358	0.22131	0.23001	0.22991	0.21408	0.21998	0.223058	2014	0.21998	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.13249	0.11639	0.11269	0.12817	0.12076	0.0995	0.09707	0.10982	0.10168	0.10841	0.10912	0.12102	0.10483	0.11025	0.13483	0.11601	2014	0.13483	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.20897	0.22544	0.24436	0.25916	0.25327	0.24183	0.30178	0.32414	0.29315	0.29874	0.31358	0.36491	0.37975	0.37991	0.39159	0.365948	2014	0.39159	IEA/OECD CO2 emissions from fuel combustion, 2016	C
