geoAreaCode	years	Age	Freq	Location	Sex	Units	Bounds	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
144	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	80.70489654	7.614693343	132	LKA	Sri Lanka					
148	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	18.66618401	15.36279341	222	TCD	Chad	0	Float		United Nations Environment Programme (UNEP)	
148	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	18.66618401	15.36279341	222	TCD	Chad					
152	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-71.23029019	-35.2652885	44	CHL	Chile	0	Float		United Nations Environment Programme (UNEP)	
152	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-71.23029019	-35.2652885	44	CHL	Chile					
156	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	104.1403375	32.30955217	45	CHN	China	0	Float		United Nations Environment Programme (UNEP)	
156	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	104.1403375	32.30955217	45	CHN	China					
162	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	105.6426067	-10.4882473	57	CXR	Christmas Island					
162	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	105.6426067	-10.4882473	57	CXR	Christmas Island					
166	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands					
166	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands					
170	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-73.07446751	3.888209046	51	COL	Colombia	0	Float		United Nations Environment Programme (UNEP)	
170	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-73.07446751	3.888209046	51	COL	Colombia					
174	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	43.34234565	-11.66121732	52	COM	Comoros	0	Float		United Nations Environment Programme (UNEP)	
174	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	43.34234565	-11.66121732	52	COM	Comoros					
175	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	45.14015057	-12.82217691	160	MYT	Mayotte					
175	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	45.14015057	-12.82217691	160	MYT	Mayotte					
178	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	15.22052612	-0.840544119	49	COG	Congo	0	Float		United Nations Environment Programme (UNEP)	
178	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	15.22052612	-0.840544119	49	COG	Congo					
180	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo	0	Float		United Nations Environment Programme (UNEP)	
180	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	2	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo					
184	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	2017.Q2.G.01	ER_H2O_INTGSDN	Number of countries that have started implementing national integrated water resources management plans or equivalent	-159.7711391	-21.22696458	50	COK	Cook Islands					
