series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	CU_USD	1.493306		1.101236		0.030202	0.036871	0.011883	0.02923	1.095781	0.07128	0.267468	0.087453	0.099658	0.000943	0.1053604	2015	0.000943		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	CU_USD	5.320683	0.629546	0.359284	0.370671	1.959549	0.126731	1.503264	0.630218	1.102929	2.747956	1.617827	0.851363	0.448299	10.498059	3.2327008	2015	10.498059		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	CU_USD	1.233558	0.017018	7.875535	0.010082	12.167905	0.47287	0.744607	1.716145	1.552137	1.922493	2.876868	3.795091	48.410808	0.486118	11.4982756	2015	0.486118		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	CU_USD	12.528972	14.17551	1.678569	10.855097	1.662819	3.413332	7.036506	4.34657	7.746059	9.287153	7.533543	9.489992	4.617398	2.698858	6.7253888	2015	2.698858		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	CU_USD	0.085011	0.138226		0.021809	0.013185	0.050478	7.539767	1.34833	5.797966	1.394941	1.677238	0.629846	7.212959	0.859551	2.354907	2015	0.859551		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	CU_USD		0.15161								3.657646	1.142637	0.597208	0.180905	0.031166	1.1219124	2015	0.031166		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	CU_USD	0.001307	0.008624	0.588146	0.145631	2.208539	0.11588	0.082825	1.751183	0.362448	0.368193	1.448904	0.996236	2.016454	1.259371	1.2178316	2015	1.259371		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	CU_USD		1.592844	0.235746	1.516071	0.96595		0.013043	0.161529	0.008362							2010	0.008362		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	CU_USD	0.388956	2.675125	55.370156	31.262493	7.525673	54.083163	81.726066	2.131487	6.27229	53.10585	6.208801	32.491286	4.617183	4.591561	20.2029362	2015	4.591561		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	CU_USD	0.820768	3.962087	1.140436	0.274645	2.108627	1.213556	1.475139	112.179683	7.177715	350.454866	14.078296	1.141771	235.094988	372.399956	194.6339754	2015	372.399956		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	CU_USD		0.012706	0.094505		4.375713		1.835739	0.15233	3.63019	2.803526		0.027019	0.11682		0.982455	2014	0.11682		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	CU_USD	0.322374															2002	0.322374		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	CU_USD		3e-05	0.006172					2.820792	1.004657	0.941527	0.972378	1.361383	2.01555	0.420556	1.1422788	2015	0.420556		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	CU_USD	2.612462	1.970399	8.658217	3.262286	3.88617	34.462194	25.181674	32.288054	101.282965	43.004742	29.073356	127.098104	89.172561	105.263934	78.7225394	2015	105.263934		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	CU_USD				0.910913	0.128875	1.603356	0.479343	10.889931	12.547828	7.448563	7.8624	16.951274	4.980254	920.860072	191.6205126	2015	920.860072		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	CU_USD	5.691049	9.686701	1.985718	0.275401	1.605922	3.450442	2.221581	1.711483	1.865247	39.076473	3.009854	14.511877	1.403443	0.771869	11.7547032	2015	0.771869		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	CU_USD	24.093314	9.880817	12.575316	3.851877	57.817717	14.527959	18.664286	1.291293	56.722835	7.604053	3.369718	36.10849	2.698405	0.326971	10.0215274	2015	0.326971		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	CU_USD	26.529536	24.874355	10.966924	5.282909	7.352251	49.68736	28.779005	55.527363	41.358758	97.33151	47.271343	115.155423	125.167311	165.055633	109.996244	2015	165.055633		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	CU_USD	1.380223	5.152793	6.559515	0.289902	22.527485	3.258298	15.444918	17.520648	41.791903	21.980476	75.541638	32.689122	25.563169	70.925295	45.33994	2015	70.925295		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	CU_USD	0.727055	0.367237	1.573059	0.108182	0.96402	2.704804	0.822023	1.953432	1.631583	1.101639	0.53825	3.125686	0.045228	1.378212	1.237803	2015	1.378212		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	CU_USD	3.733265	0.012943	3.23682	0.13698	0.289146	0.063978	1.282576	4.327746	0.956508	0.436551	4.380745	2.487262	0.092793	0.008892	1.4812486	2015	0.008892		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	CU_USD	1.424524	0.411904	0.600598	0.017937	0.555868	0.104111	0.137504	5.995506	0.74172	0.576271	0.579406	0.111806	0.274197	0.294593	0.3672546	2015	0.294593		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	CU_USD																			
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	CU_USD	0.187573	0.608133	0.255846	0.205429	3.437292	0.489814	0.435634	3.793859	8.758067	2.102634	2.906943	3.459104	0.292655	2.179972	2.1882616	2015	2.179972		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	CU_USD	4.992635	0.545566	0.131663	2.501147	1.198558	6.624152	1.224761	9.244979	13.672934	7.738131	0.251208	1.234665	5.05805	3.882418	3.6328944	2015	3.882418		
2017.Q2.G.01	DC_ODA_BDVL	Total official development assistance for biodiversity, by recipient	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	CU_USD	6.991381	28.858966	19.670565	35.240167	26.093991	13.798164	28.461929	12.48685	25.783442	23.307762	46.190665	48.390214	46.566648	51.265889	43.1442356	2015	51.265889		
