geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
152	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-71.23029019	-35.2652885	44	CHL	Chile	784154	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
156	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	104.1403375	32.30955217	45	CHN	China	31726100	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
162	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	105.6426067	-10.4882473	57	CXR	Christmas Island					
166	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands					
170	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-73.07446751	3.888209046	51	COL	Colombia	944577	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
174	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	43.34234565	-11.66121732	52	COM	Comoros	1426.14	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
175	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	45.14015057	-12.82217691	160	MYT	Mayotte	6949.04	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
178	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	15.22052612	-0.840544119	49	COG	Congo	69047.7	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
180	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo	27402	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
184	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-159.7711391	-21.22696458	50	COK	Cook Islands					
188	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-84.19712782	9.970998683	54	CRI	Costa Rica	140412	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
191	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	17.95874553	45.45172212	101	HRV	Croatia	188114	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
192	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-79.54460144	22.10030366	55	CUB	Cuba	174919	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
196	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	33.22285964	35.05659437	59	CYP	Cyprus	71610.5	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
203	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	15.33151382	49.73913871	60	CZE	Czechia	1007260	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
204	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	2.339933594	9.65401646	22	BEN	Benin	21971.9	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
208	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	9.326571283	56.03829721	64	DNK	Denmark	1346390	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
212	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-61.3493756	15.43391378	63	DMA	Dominica	2027.94	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
214	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-70.49847576	18.89832088	65	DOM	Dominican Republic	202173	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
218	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-78.37005241	-1.447785891	67	ECU	Ecuador	282705	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
222	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	-88.86862995	13.73603564	206	SLV	El Salvador	71580.5	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
226	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	10.46535826	1.565792376	90	GNQ	Equatorial Guinea	20061.4	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
231	2016	ANNUAL	CU_USD	1	2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	39.63505296	8.631223181	73	ETH	Ethiopia	65598.9	Float		UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
