series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2005	2010	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	PERCENT	19	21	2010	21	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	PERCENT	100	100	2010	100	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	PERCENT	75	77	2010	77	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	356	79.3608464	22.34642074	IND	India	1	ANNUAL	PERCENT	44	45	2010	45	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	PERCENT	50	0	2010	0	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	PERCENT	79	77	2010	77	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	PERCENT	77	78	2010	78	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	PERCENT	18	0	2010	0	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	PERCENT	20	20	2010	20	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	PERCENT	100	100	2010	100	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	PERCENT	4	24	2010	24	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	PERCENT	50	49	2010	49	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	PERCENT	97	89	2010	89	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	PERCENT	0	0	2010	0	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	PERCENT	0	7	2010	7	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	PERCENT	100	100	2010	100	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	PERCENT	0	6	2010	6	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	PERCENT	100	100	2010	100	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	PERCENT	100	100	2010	100	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	PERCENT	0	0	2010	0	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	PERCENT	93	93	2010	93	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	PERCENT	1	5	2010	5	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	PERCENT	100	100	2010	100	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	PERCENT	20	20	2010	20	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	PERCENT	0	2	2010	2	Official submission of country data to FAO Global Forest Resources Assessment	C
