series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	356	79.3608464	22.34642074	IND	India	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	CU_USD	37878468.002445	216334745.344229	839510816.087197	2371465484.03664	8998903209.27722	2403410349.6722	4551950068.88635	2132175968.64434	748936867.61715	6336341583.74263	108170072.524834	53203952.808347	66631969.121057	68676557.201552	1326604827.07968	2013	68676557.201552	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	CU_USD	58548645.898643	82875162.307507	2243021681.90564	804397939.496177	255706580.483514	417147961.885732	1098560263.71825	116063786.575381	34392667.821282	11631374.97971	80715757.663317	7477613510.18454			2523320214.27586	2011	7477613510.18454	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	CU_USD	48333.858039	3760318.599266	67626315.882481	669261.34858	559156565.174921	38556973.818469	834190.714319	271926637.673242	69581103.317849	330003.582472	53571488.238111	330003.582472	85156140.299871		34846908.9257315	2012	85156140.299871	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	CU_USD				1203402.851093		26984.860033	6281098.096444	101193.225122	38858.198447	7133848.480387	397799.479084	296004.02421			2609217.32789367	2011	296004.02421	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	CU_USD				336759.625346	280633.021122	308696.323234		19799.287625	372841.608054	11345993.043951	4901256.089016	7067962.548304	9685387.235733		8250149.729251	2012	9685387.235733	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	CU_USD	35599368.808523	102728.984485	2336446.435225	34909757.29728	2304540.868444	165364147.618181	9150869.948765	99931277.946517	115237469.390626	265735248.984578	180850719.741625	698498346.662246	9033153.741437		288529367.282471	2012	9033153.741437	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	CU_USD	236761.899657	1294079.28296	2261242.584243	8278190.801118	8442667.709338	149938.495142	561143.965771	512789.62994	396062.561148	1135961.600011	626771.82348	21798.963395	397707.744508	775517.10645	591551.4475688	2013	775517.10645	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	CU_USD	35284533.33154	42010566.145854	7402872.381902	26487997.323992	2263889907.89065	55163364.529096	109931480.712569	1226077977.04076	2729973102.21289	101324757.256379	656741285.167923	269427071.514639	1041969940.11923	273100804.614014	468512771.734437	2013	273100804.614014	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	CU_USD	3594876.185584	158308.044354	336297.629358	168861.913978	74926336.113714	1109012.02964	2481585.560151	2483867.477907	116377.805579							2008	116377.805579	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	CU_USD					197659.805152			9029917.142983	3203364.488972	3358809.856237	2346148.979431	265384.061087			1990114.29891833	2011	265384.061087	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	CU_USD	128691.73468	27576.800289	484432.458403	5630277.405265	86407.307571	119499.467917	9192.266763	281283.362944	4189835.190517	830980.915364	174653.068495	13788.400144	4596.133381	1320009.507148	468805.6049064	2013	1320009.507148	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	CU_USD	886638050.698555	147258817.75229	802491069.935806	1034455213.39394	421357251.04319	9132104726.8019	829144514.63915	4711986329.85619	1597152906.78718	2060439608.6921	4382457082.90274	4445615708.63743	1319627449.87757	2416961243.16656	2925020218.65528	2013	2416961243.16656	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	CU_USD	2801104.175166		3599592.048192	8672931.800515	78634365.113105	65911555.309654	147273144.971055	293518.065974	5809027.842696	156364845.89902	50573384.06404			154113.98411	69030781.3157233	2013	154113.98411	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	CU_USD	1769909376.67593	248405271.611213	536420009.862349	502786991.585637	734285859.543176	148770589.798621	159459110.100503	819403152.983506	1775596232.94651	171863117.555258	22298774.408467	47396969.955179	161365520.407508		100731095.581603	2012	161365520.407508	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	CU_USD	73837048.034637	143240055.305718	299270904.851297	103054687.412163	87971198.819202	37244373.662491	82381527.139129	250860965.104468	352536413.362847	116312159.170872	205646164.622287	191086829.566483	109869899.903216	78272022.181389	140237415.088849	2013	78272022.181389	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	CU_USD		1881351.519726	387109.366199		520274988.171134			21678.124507	58066.40493	1306881.220287	2588987.441137	1162876.536061	203361.45371		1315526.66279875	2012	203361.45371	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	CU_USD	81620876.858324	33256270.907864	6112296.221214	8854500.69242	5209776.524273	35616605.840623	763131.90115	308299757.77277	84213148.969526	17008397.849324	40762985.094669	34308350.150964	38079907.43738	15881669.20935	29208261.9483374	2013	15881669.20935	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	CU_USD	16500675.946985	2905833.730224	415.485382	713873.094168	1914797.008399	1758055.588319	68054602.773451	4626052.163296	2174344.194398	6699019.644074	192858050.189933	7385493.961506	33252361.561173	118729482.909711	71784881.6532794	2013	118729482.909711	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	CU_USD			9547722.34129	761381.366929	38069068.346452											2004	38069068.346452	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	CU_USD									92375.542119							2008	92375.542119	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	CU_USD													4176806.080647		4176806.080647	2012	4176806.080647	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	CU_USD	145692460.760871	13361341468.5042	13497482470.0798	605641389.070821	263181771.423783	312876750.390558	194200789.482907	347882474.071052	484430461.932896	119848838.942777	345525235.247967	150831392.118419	648254795.55833	551576249.661653	363207302.305829	2013	551576249.661653	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	CU_USD	8677299.493708	9768888.919178	15891457.108198	28438699.357231	38619469.970862	22431924.714766	17927115.013499	20770692.438058	133867508.174079	11708721.780393	444782758.40754	26876884.635395	15126397.759424	4052624.580083	100509477.432567	2013	4052624.580083	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	CU_USD	1439888.794027	1072570.224122	16354492.006445	267407.918891	734637.13981		1110771.355392	69376192.935075	108169441.739869	2137794.076846			867606.462115	1382408.130042	1462602.88966767	2013	1382408.130042	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	CU_USD			182508.603078				25811.931007	217900804.597303	38203743.640624	36482687.575514	25811.931007				18254249.7532605	2010	25811.931007	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	CU_USD	98336201.587302	1013392802.02549	111234939.621815	74261787.960265	67176826.990753	136086127.463806	40913131.126513	2310109563.65821	42481934.826682	48080937.69411	53413897.867038	27742011.040363	238250820.12378	53437190.510035	84184971.4470652	2013	53437190.510035	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	CU_USD		309325.907956	618651.815912	6711520.846933	3089711.764101		12050230.611539	28062812.589899	1146965.331488	1879367.72976	17686715.481778	3535985.945453	5587021.846681	10727647.658123	7883347.732359	2013	10727647.658123	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	CU_USD					29133.160805		1741887.133514	830409.364618	726248.080063		47932.62028	87399.482414	58266.32161	29133.160805	55682.89627725	2013	29133.160805	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	CU_USD			1314055.048522		772476.873814			1717493.730525	338739.388818	23241.124447	1030743.869234	73790.57012		28760.891503	289134.113826	2013	28760.891503	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	CU_USD			3701793.395563	95500.812416	7493128.126116	2848823.341809	45192.348733	310377.640353	185317.052665	23875.203104	12090372.671787	284512.83699		11094320.50155	5873270.30335775	2013	11094320.50155	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	CU_USD																			
2017.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters, total (millions of current United States dollars)	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	CU_USD				1096683.57387		11464027.574215	8337.491109	20689.275167	89537453.428312	100505659.284851	3556855.748923	1940662.266497	2197015.128067	17979314.669944	25235901.4196564	2013	17979314.669944	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
