series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	NUMBER	1336976	2015	1336976	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	NUMBER	9972333	2015	9972333	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	NUMBER	65039503	2015	65039503	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	NUMBER	137331.296	2015	137331.296	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	NUMBER	232263.6	2015	232263.6	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	NUMBER	3035.52	2015	3035.52	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	NUMBER	115540885.98	2015	115540885.98	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	NUMBER	390457.776	2015	390457.776	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	NUMBER	12583541.150197	2015	12583541.150197	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	NUMBER	93129	2015	93129	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	NUMBER	251149.784	2015	251149.784	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	NUMBER	41867157	2015	41867157	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	NUMBER	20042184.96	2015	20042184.96	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	NUMBER	3413950	2015	3413950	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	356	79.3608464	22.34642074	IND	India	1	ANNUAL	NUMBER	98927860	2015	98927860	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	NUMBER	88685767.498671	2015	88685767.498671	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	NUMBER	15003958.211	2015	15003958.211	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	NUMBER	484803.678331	2015	484803.678331	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	NUMBER	113144501	2015	113144501	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	NUMBER	6064478	2015	6064478	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	NUMBER	26036010.657	2015	26036010.657	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	NUMBER	359260.512	2015	359260.512	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	NUMBER	92836	2015	92836	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	NUMBER	113762000	2015	113762000	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	NUMBER	5081631.864	2015	5081631.864	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	NUMBER	3065145	2015	3065145	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	NUMBER	4874590.48	2015	4874590.48	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	NUMBER	223418.88	2015	223418.88	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	NUMBER	65482307.207	2015	65482307.207	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	NUMBER	3655366.498515	2015	3655366.498515	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	NUMBER	625294.212	2015	625294.212	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	NUMBER	1181187.70708	2015	1181187.70708	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	NUMBER	2583274.525	2015	2583274.525	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	NUMBER	2527368	2015	2527368	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	NUMBER	2566465.584592	2015	2566465.584592	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	NUMBER					
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	NUMBER	1363950.289	2015	1363950.289	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	NUMBER	1830972	2015	1830972	International Civil Aviation Organization (ICAO)	
2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	NUMBER	2276436	2015	2276436	International Civil Aviation Organization (ICAO)	
