series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	CON_USD				0.2	1.4	3.1	3	2.8	3.6	4	5.5	3.1	2.7	2.5	2.6	2.8	2.74	2015	2.8		
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	CON_USD	0.1	0.2	0.1	0	0	0.2	0.3	0.3	0.5	1.7	1.7	0.1	0.3	0.3	0.2	0.3	0.24	2015	0.3		
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	356	79.3608464	22.34642074	IND	India	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	CON_USD	9.3	9.4	11.9	11.1	14.9	14.5	21.1	21.7	23.3	19.9	27.9	16.6	15.4	10.4	10.2	10.6	12.64	2015	10.6		
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	CON_USD	83.2	65.2	66.5	129.2	86.8	83	106.2	158.5	128.8	112.6	179.6	78.3	61.4	75.1	66.4	62.9	68.82	2015	62.9		
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	CON_USD	306.7	232.9	244.8	182.2	172.3	219.1	175.2	155.9	118.2	259.7	378.9	267.8	211.8	232	246.1	262.3	244	2015	262.3		
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	CON_USD	6.9	11.2	9.6	11.8	4.5	32.8	7.6	14.1	50.6	41.4	29.6	27.6	34.5	32.4	26.8	46.3	33.52	2015	46.3		
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_ODA_SIDS	Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	CON_USD																					
