series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	T_PER_HA	169.8659	179.7881	2015	179.7881	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	T_PER_HA	129.6357	125.415	2015	125.415	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	T_PER_HA	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	T_PER_HA	33.8201	33.7938	2015	33.7938	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	T_PER_HA	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	T_PER_HA	112.4779		2010	112.4779	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	T_PER_HA	302.6668	303.5135	2015	303.5135	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	T_PER_HA	112	112	2015	112	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	T_PER_HA	121.9774	124.0113	2015	124.0113	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	T_PER_HA	152.5061	152.4199	2015	152.4199	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	T_PER_HA	472.0077	471.9835	2015	471.9835	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	T_PER_HA	96.0396	96.0825	2015	96.0825	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	T_PER_HA	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	T_PER_HA	109.0139	108.885	2015	108.885	Official submission of country data to FAO Global Forest Resources Assessment	C
