series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	612	-128.3225873	-24.37538456	PCN	Pitcairn	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	612	-128.3225873	-24.37538456	PCN	Pitcairn	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	616	19.40660158	52.1226733	POL	Poland	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP					19.9		19.9	2014	19.9	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	616	19.40660158	52.1226733	POL	Poland	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP					25.74		25.74	2014	25.74	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	616	19.40660158	52.1226733	POL	Poland	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP					22.78		22.78	2014	22.78	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	620	-7.961599811	39.68509315	PRT	Portugal	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP	8.34				8.64	5.01	6.825	2015	5.01	ILOSTAT - LFS - Inquérito ao Emprego	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	620	-7.961599811	39.68509315	PRT	Portugal	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP	10.29				10.09	5.8	7.945	2015	5.8	ILOSTAT - LFS - Inquérito ao Emprego	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	620	-7.961599811	39.68509315	PRT	Portugal	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP	9.6				9.53	5.42	7.475	2015	5.42	ILOSTAT - LFS - Inquérito ao Emprego	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	626	125.9451052	-8.797497247	TLS	Timor-Leste	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	626	125.9451052	-8.797497247	TLS	Timor-Leste	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	630	-66.47591017	18.22753799	PRI	Puerto Rico	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	630	-66.47591017	18.22753799	PRI	Puerto Rico	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	634	51.19152467	25.28355379	QAT	Qatar	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	634	51.19152467	25.28355379	QAT	Qatar	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	634	51.19152467	25.28355379	QAT	Qatar	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	638	55.53171398	-21.13183266	REU	Réunion	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	638	55.53171398	-21.13183266	REU	Réunion	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	638	55.53171398	-21.13183266	REU	Réunion	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	642	24.98481009	45.83893563	ROU	Romania	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP					12.2		12.2	2014	12.2	ILOSTAT - ES - Ancheta privind structura castigurilor salariale	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	642	24.98481009	45.83893563	ROU	Romania	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP					14.28		14.28	2014	14.28	ILOSTAT - ES - Ancheta privind structura castigurilor salariale	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	642	24.98481009	45.83893563	ROU	Romania	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP					13.3		13.3	2014	13.3	ILOSTAT - ES - Ancheta privind structura castigurilor salariale	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	643	99.01404926	61.61899849	RUS	Russian Federation	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP						144	144	2015	144	ILOSTAT - ES - Establishments sample survey on employees' wages by occupation	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	643	99.01404926	61.61899849	RUS	Russian Federation	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP						231	231	2015	231	ILOSTAT - ES - Establishments sample survey on employees' wages by occupation	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	643	99.01404926	61.61899849	RUS	Russian Federation	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP						167	167	2015	167	ILOSTAT - ES - Establishments sample survey on employees' wages by occupation	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	646	29.92310194	-1.999842114	RWA	Rwanda	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	646	29.92310194	-1.999842114	RWA	Rwanda	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	646	29.92310194	-1.999842114	RWA	Rwanda	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	654	-5.705752501	-15.96503946	SHN	Saint Helena	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	660	-63.05651612	18.21525315	AIA	Anguilla	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	660	-63.05651612	18.21525315	AIA	Anguilla	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	660	-63.05651612	18.21525315	AIA	Anguilla	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	674	12.46329038	43.93841766	SMR	San Marino	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	674	12.46329038	43.93841766	SMR	San Marino	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	674	12.46329038	43.93841766	SMR	San Marino	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	686	-14.46636926	14.35920905	SEN	Senegal	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	686	-14.46636926	14.35920905	SEN	Senegal	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	686	-14.46636926	14.35920905	SEN	Senegal	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	688	20.805876	44.03145697	SRB	Serbia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP					371.14		371.14	2014	371.14	ILOSTAT - ES - Monthly Statistical Survey on Employees and their Salaries and Wages	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	688	20.805876	44.03145697	SRB	Serbia	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP					442.47		442.47	2014	442.47	ILOSTAT - ES - Monthly Statistical Survey on Employees and their Salaries and Wages	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	688	20.805876	44.03145697	SRB	Serbia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP					401.4		401.4	2014	401.4	ILOSTAT - ES - Monthly Statistical Survey on Employees and their Salaries and Wages	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	690	55.46561591	-4.678053059	SYC	Seychelles	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	690	55.46561591	-4.678053059	SYC	Seychelles	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	690	55.46561591	-4.678053059	SYC	Seychelles	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	702	103.8107883	1.361009155	SGP	Singapore	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	702	103.8107883	1.361009155	SGP	Singapore	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	702	103.8107883	1.361009155	SGP	Singapore	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	703	19.48495604	48.70741446	SVK	Slovakia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP	5				5.39	6	5.695	2015	6	ILOSTAT - ES - Annual Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	703	19.48495604	48.70741446	SVK	Slovakia	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP	6.41				6.61	7.45	7.03	2015	7.45	ILOSTAT - ES - Annual Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	703	19.48495604	48.70741446	SVK	Slovakia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP	5.56				5.97	6.63	6.3	2015	6.63	ILOSTAT - ES - Annual Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	704	105.802499	10.09643079	VNM	Viet Nam	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP						27	27	2015	27	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	704	105.802499	10.09643079	VNM	Viet Nam	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP						30	30	2015	30	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	704	105.802499	10.09643079	VNM	Viet Nam	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP						28	28	2015	28	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	705	14.82209486	46.11958061	SVN	Slovenia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP	9.47				9.31		9.31	2014	9.31	ILOSTAT - ES - Raziskovanje o strukturi plae	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	705	14.82209486	46.11958061	SVN	Slovenia	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP	10.54				10.72		10.72	2014	10.72	ILOSTAT - ES - Raziskovanje o strukturi plae	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	705	14.82209486	46.11958061	SVN	Slovenia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP	9.99				9.98		9.98	2014	9.98	ILOSTAT - ES - Raziskovanje o strukturi plae	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	706	46.20367477	4.406485729	SOM	Somalia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	706	46.20367477	4.406485729	SOM	Somalia	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	706	46.20367477	4.406485729	SOM	Somalia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	710	24.67184355	-29.99957544	ZAF	South Africa	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	710	24.67184355	-29.99957544	ZAF	South Africa	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	710	24.67184355	-29.99957544	ZAF	South Africa	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	724	-3.554078296	40.39211472	ESP	Spain	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP	11.61		15	16	16		15.6666666666667	2014	16	ILOSTAT - ES - Encuesta Anual de Estructura Salarial	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	724	-3.554078296	40.39211472	ESP	Spain	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP	14.3		19	19	19		19	2014	19	ILOSTAT - ES - Encuesta Anual de Estructura Salarial	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	724	-3.554078296	40.39211472	ESP	Spain	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP	13.24		17	17	17		17	2014	17	ILOSTAT - ES - Encuesta Anual de Estructura Salarial	C
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	728	30.32618773	7.290839152	SSD	South Sudan	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	728	30.32618773	7.290839152	SSD	South Sudan	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	728	30.32618773	7.290839152	SSD	South Sudan	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	732	-13.13515523	24.66265342	ESH	Western Sahara	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	732	-13.13515523	24.66265342	ESH	Western Sahara	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	736	29.95650159	16.02643066	SDN	Sudan	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	736	29.95650159	16.02643066	SDN	Sudan	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											
2017.Q2.G.01	SL_EMP_EARN08_3	Average hourly earnings of technicians and associate professionals (ISCO-08)	736	29.95650159	16.02643066	SDN	Sudan	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											
