series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	CON_USD		200.768703	512.01533	694.248732	1156.111797	770.586861	774.028939	802.883839	700.39602	1015.203572	892.012504	836.9049748	2015	892.012504		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	CON_USD	16.070695	16.538233	36.650012	36.687982	28.020113	33.599674	35.256241	36.62763	37.130114	37.413211	32.334263	35.7522918	2015	32.334263		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	CON_USD																
