geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
191	2010	ANNUAL	METONS	1	17.95874553	45.45172212	101	HRV	Croatia	AG_LND_FRSTBIOM	Above-ground biomass in forest	408.11	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
191	2015	ANNUAL	METONS	1	17.95874553	45.45172212	101	HRV	Croatia	AG_LND_FRSTBIOM	Above-ground biomass in forest	416.65	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
192	2010	ANNUAL	METONS	1	-79.54460144	22.10030366	55	CUB	Cuba	AG_LND_FRSTBIOM	Above-ground biomass in forest	481.7	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
192	2015	ANNUAL	METONS	1	-79.54460144	22.10030366	55	CUB	Cuba	AG_LND_FRSTBIOM	Above-ground biomass in forest	513.1	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
196	2010	ANNUAL	METONS	1	33.22285964	35.05659437	59	CYP	Cyprus	AG_LND_FRSTBIOM	Above-ground biomass in forest	5.178	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
196	2015	ANNUAL	METONS	1	33.22285964	35.05659437	59	CYP	Cyprus	AG_LND_FRSTBIOM	Above-ground biomass in forest	5.805	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
203	2010	ANNUAL	METONS	1	15.33151382	49.73913871	60	CZE	Czechia	AG_LND_FRSTBIOM	Above-ground biomass in forest	626.5	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
203	2015	ANNUAL	METONS	1	15.33151382	49.73913871	60	CZE	Czechia	AG_LND_FRSTBIOM	Above-ground biomass in forest	656.9	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
204	2010	ANNUAL	METONS	1	2.339933594	9.65401646	22	BEN	Benin	AG_LND_FRSTBIOM	Above-ground biomass in forest	450.5	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
204	2015	ANNUAL	METONS	1	2.339933594	9.65401646	22	BEN	Benin	AG_LND_FRSTBIOM	Above-ground biomass in forest	425.8	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
208	2010	ANNUAL	METONS	1	9.326571283	56.03829721	64	DNK	Denmark	AG_LND_FRSTBIOM	Above-ground biomass in forest	64	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
208	2015	ANNUAL	METONS	1	9.326571283	56.03829721	64	DNK	Denmark	AG_LND_FRSTBIOM	Above-ground biomass in forest	68	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
212	2010	ANNUAL	METONS	1	-61.3493756	15.43391378	63	DMA	Dominica							
212	2015	ANNUAL	METONS	1	-61.3493756	15.43391378	63	DMA	Dominica							
214	2010	ANNUAL	METONS	1	-70.49847576	18.89832088	65	DOM	Dominican Republic	AG_LND_FRSTBIOM	Above-ground biomass in forest	223.2	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
214	2015	ANNUAL	METONS	1	-70.49847576	18.89832088	65	DOM	Dominican Republic	AG_LND_FRSTBIOM	Above-ground biomass in forest	243.6	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
218	2010	ANNUAL	METONS	1	-78.37005241	-1.447785891	67	ECU	Ecuador	AG_LND_FRSTBIOM	Above-ground biomass in forest	2455.677	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
218	2015	ANNUAL	METONS	1	-78.37005241	-1.447785891	67	ECU	Ecuador	AG_LND_FRSTBIOM	Above-ground biomass in forest	2382.156	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
222	2010	ANNUAL	METONS	1	-88.86862995	13.73603564	206	SLV	El Salvador							
222	2015	ANNUAL	METONS	1	-88.86862995	13.73603564	206	SLV	El Salvador							
226	2010	ANNUAL	METONS	1	10.46535826	1.565792376	90	GNQ	Equatorial Guinea	AG_LND_FRSTBIOM	Above-ground biomass in forest	347.9	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
226	2015	ANNUAL	METONS	1	10.46535826	1.565792376	90	GNQ	Equatorial Guinea	AG_LND_FRSTBIOM	Above-ground biomass in forest	335.4	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
231	2010	ANNUAL	METONS	1	39.63505296	8.631223181	73	ETH	Ethiopia	AG_LND_FRSTBIOM	Above-ground biomass in forest	367	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
231	2015	ANNUAL	METONS	1	39.63505296	8.631223181	73	ETH	Ethiopia							
232	2010	ANNUAL	METONS	1	38.11074289	16.12894644	69	ERI	Eritrea							
232	2015	ANNUAL	METONS	1	38.11074289	16.12894644	69	ERI	Eritrea							
