geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
400	2017	ANNUAL	KMSQ	1	37.13024774	30.65365973	116	JOR	Jordan	ER_MTN_GRNCOV	Mountain Green Cover Index	4.1952919140625	Float		Food and Agriculture Organisation of United Nations ( FAO)	
404	2017	ANNUAL	KMSQ	1	37.86096816	0.534797278	119	KEN	Kenya	ER_MTN_GRNCOV	Mountain Green Cover Index	122.5739019726563	Float		Food and Agriculture Organisation of United Nations ( FAO)	
408	2017	ANNUAL	KMSQ	1	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	ER_MTN_GRNCOV	Mountain Green Cover Index	70.5514113281250	Float		Food and Agriculture Organisation of United Nations ( FAO)	
410	2017	ANNUAL	KMSQ	1	127.8610254	36.45201023	124	KOR	Republic of Korea	ER_MTN_GRNCOV	Mountain Green Cover Index	33.3374800781250	Float		Food and Agriculture Organisation of United Nations ( FAO)	
414	2017	ANNUAL	KMSQ	1	47.49305029	29.53949468	125	KWT	Kuwait							
417	2017	ANNUAL	KMSQ	1	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	ER_MTN_GRNCOV	Mountain Green Cover Index	25.0111127343750	Float		Food and Agriculture Organisation of United Nations ( FAO)	
418	2017	ANNUAL	KMSQ	1	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	ER_MTN_GRNCOV	Mountain Green Cover Index	169.7885613281250	Float		Food and Agriculture Organisation of United Nations ( FAO)	
422	2017	ANNUAL	KMSQ	1	35.89391711	33.92152458	127	LBN	Lebanon	ER_MTN_GRNCOV	Mountain Green Cover Index	6.4526445214844	Float		Food and Agriculture Organisation of United Nations ( FAO)	
426	2017	ANNUAL	KMSQ	1	28.25362195	-29.58041814	133	LSO	Lesotho	ER_MTN_GRNCOV	Mountain Green Cover Index	25.8499814257813	Float		Food and Agriculture Organisation of United Nations ( FAO)	
428	2017	ANNUAL	KMSQ	1	26.42461876	56.64196636	136	LVA	Latvia	ER_MTN_GRNCOV	Mountain Green Cover Index	0.2548359765625	Float		Food and Agriculture Organisation of United Nations ( FAO)	
