series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	PERCENT	2.8724		2010	2.8724	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	PERCENT	29.7417	28.7946	2015	28.7946	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	PERCENT	4.5161	4.5161	2015	4.5161	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	PERCENT	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	PERCENT	14.9304	16.7696	2015	16.7696	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	PERCENT	9.6974	9.6974	2015	9.6974	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	PERCENT	8.8115	8.9754	2015	8.9754	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	PERCENT	28.9517	28.9517	2015	28.9517	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	PERCENT	1.3923	1.3923	2015	1.3923	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	PERCENT	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	PERCENT	4.0454	4.0454	2015	4.0454	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	PERCENT	13.6551	13.6551	2015	13.6551	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	PERCENT	20.141	32.869	2015	32.869	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	PERCENT	54.6893	51.9774	2015	51.9774	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	PERCENT	3.8026	3.8026	2015	3.8026	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	PERCENT	11.376	11.376	2015	11.376	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	PERCENT	4.1237	4.1237	2015	4.1237	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	PERCENT	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	PERCENT	50.8493	50.8493	2015	50.8493	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	PERCENT	42.146	42.291	2015	42.291	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	PERCENT	1.2195	1.2195	2015	1.2195	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	356	79.3608464	22.34642074	IND	India	1	ANNUAL	PERCENT	22.8092	22.8092	2015	22.8092	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	PERCENT	35.393	35.3928	2015	35.3928	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	PERCENT	9.9981	9.9981	2015	9.9981	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	PERCENT	0.8621	0.8621	2015	0.8621	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	PERCENT	16.9697	21.8182	2015	21.8182	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	PERCENT	35.1189	35.1189	2015	35.1189	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	PERCENT	7.7685	7.7685	2015	7.7685	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	PERCENT	35.3819	35.3819	2015	35.3819	Official submission of country data to FAO Global Forest Resources Assessment	C
