geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
254	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-53.23619089	3.922673437	95	GUF	French Guiana	100	Float		Food and Agriculture Organisation of United Nations ( FAO)	
258	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-149.4052367	-17.67709294	191	PYF	French Polynesia					
260	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	69.64849091	-49.6068576	14	ATF	French Southern Territories					
262	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	42.18274707	11.56004161	62	DJI	Djibouti	30.930463	Float		Food and Agriculture Organisation of United Nations ( FAO)	
266	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	11.78727747	-0.60687619	80	GAB	Gabon	96.09375	Float		Food and Agriculture Organisation of United Nations ( FAO)	
268	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	43.3713615	42.04813028	82	GEO	Georgia	94.07364	Float		Food and Agriculture Organisation of United Nations ( FAO)	
270	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-15.39944785	13.45295927	88	GMB	Gambia					
275	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	35.25694122	31.94347933	189	PSE	State of Palestine	80.952381	Float		Food and Agriculture Organisation of United Nations ( FAO)	
276	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	10.3806066	51.08862743	61	DEU	Germany	92.215569	Float		Food and Agriculture Organisation of United Nations ( FAO)	
288	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-1.205623522	7.964825185	84	GHA	Ghana	96.584317	Float		Food and Agriculture Organisation of United Nations ( FAO)	
292	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-5.347561686	36.13895036	85	GIB	Gibraltar					
296	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-157.5643005	1.768837732	122	KIR	Kiribati					
300	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	22.58307827	39.47301873	91	GRC	Greece	93.149304	Float		Food and Agriculture Organisation of United Nations ( FAO)	
304	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-41.39371316	74.75625681	93	GRL	Greenland	12.729124	Float		Food and Agriculture Organisation of United Nations ( FAO)	
308	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-61.68248568	12.11238395	92	GRD	Grenada	100	Float		Food and Agriculture Organisation of United Nations ( FAO)	
312	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-61.64762115	16.14416917	87	GLP	Guadeloupe	100	Float		Food and Agriculture Organisation of United Nations ( FAO)	
316	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	144.7029305	13.35485404	96	GUM	Guam					
320	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-91.2312746	15.00273719	94	GTM	Guatemala	96.428571	Float		Food and Agriculture Organisation of United Nations ( FAO)	
324	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-11.28173419	11.00210343	86	GIN	Guinea	91.694431	Float		Food and Agriculture Organisation of United Nations ( FAO)	
328	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-58.97322037	4.788012784	97	GUY	Guyana	99.056604	Float		Food and Agriculture Organisation of United Nations ( FAO)	
