geoAreaCode	years	Freq	Location	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
620	2012	ANNUAL	ALLAREA	mgr/m^3	1	-7.961599811	39.68509315	186	PRT	Portugal	9.37522245256829	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
620	2012	ANNUAL	URBAN	mgr/m^3	2	-7.961599811	39.68509315	186	PRT	Portugal	9.56227399719479	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
624	2012	ANNUAL	ALLAREA	mgr/m^3	1	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	26.60652814141325	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
624	2012	ANNUAL	URBAN	mgr/m^3	2	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	28.89074227007404	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
626	2012	ANNUAL	ALLAREA	mgr/m^3	1	125.9451052	-8.797497247	228	TLS	Timor-Leste	14.76985276755772	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
626	2012	ANNUAL	URBAN	mgr/m^3	2	125.9451052	-8.797497247	228	TLS	Timor-Leste	15.00000074857307	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
630	2012	ANNUAL	ALLAREA	mgr/m^3	1	-66.47591017	18.22753799	182	PRI	Puerto Rico					
630	2012	ANNUAL	URBAN	mgr/m^3	2	-66.47591017	18.22753799	182	PRI	Puerto Rico					
634	2012	ANNUAL	ALLAREA	mgr/m^3	1	51.19152467	25.28355379	192	QAT	Qatar	103.39576550771830	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
634	2012	ANNUAL	URBAN	mgr/m^3	2	51.19152467	25.28355379	192	QAT	Qatar	104.55489437043880	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
638	2012	ANNUAL	ALLAREA	mgr/m^3	1	55.53171398	-21.13183266	193	REU	Réunion					
638	2012	ANNUAL	URBAN	mgr/m^3	2	55.53171398	-21.13183266	193	REU	Réunion					
642	2012	ANNUAL	ALLAREA	mgr/m^3	1	24.98481009	45.83893563	194	ROU	Romania	18.84503295285231	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
642	2012	ANNUAL	URBAN	mgr/m^3	2	24.98481009	45.83893563	194	ROU	Romania	20.15097105974401	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
643	2012	ANNUAL	ALLAREA	mgr/m^3	1	99.01404926	61.61899849	195	RUS	Russian Federation	14.81685370849676	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
643	2012	ANNUAL	URBAN	mgr/m^3	2	99.01404926	61.61899849	195	RUS	Russian Federation	16.63601664078627	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
646	2012	ANNUAL	ALLAREA	mgr/m^3	1	29.92310194	-1.999842114	196	RWA	Rwanda	42.75552797464604	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
646	2012	ANNUAL	URBAN	mgr/m^3	2	29.92310194	-1.999842114	196	RWA	Rwanda	50.58655295553695	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
652	2012	ANNUAL	ALLAREA	mgr/m^3	1	-62.83173536	17.89513362	29	BLM	Saint Barthélemy					
652	2012	ANNUAL	URBAN	mgr/m^3	2	-62.83173536	17.89513362	29	BLM	Saint Barthélemy					
654	2012	ANNUAL	ALLAREA	mgr/m^3	1	-5.705752501	-15.96503946	202	SHN	Saint Helena					
654	2012	ANNUAL	URBAN	mgr/m^3	2	-5.705752501	-15.96503946	202	SHN	Saint Helena					
659	2012	ANNUAL	ALLAREA	mgr/m^3	1	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis					
659	2012	ANNUAL	URBAN	mgr/m^3	2	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis					
660	2012	ANNUAL	ALLAREA	mgr/m^3	1	-63.05651612	18.21525315	4	AIA	Anguilla					
660	2012	ANNUAL	URBAN	mgr/m^3	2	-63.05651612	18.21525315	4	AIA	Anguilla					
662	2012	ANNUAL	ALLAREA	mgr/m^3	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	14.81303220325786	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
662	2012	ANNUAL	URBAN	mgr/m^3	2	-60.96529553	13.89405601	130	LCA	Saint Lucia	15.01322494818397	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
663	2012	ANNUAL	ALLAREA	mgr/m^3	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)					
663	2012	ANNUAL	URBAN	mgr/m^3	2	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)					
666	2012	ANNUAL	ALLAREA	mgr/m^3	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon					
666	2012	ANNUAL	URBAN	mgr/m^3	2	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon					
670	2012	ANNUAL	ALLAREA	mgr/m^3	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	12.99999891582050	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
670	2012	ANNUAL	URBAN	mgr/m^3	2	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines					
674	2012	ANNUAL	ALLAREA	mgr/m^3	1	12.46329038	43.93841766	207	SMR	San Marino					
674	2012	ANNUAL	URBAN	mgr/m^3	2	12.46329038	43.93841766	207	SMR	San Marino					
678	2012	ANNUAL	ALLAREA	mgr/m^3	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	12.65601439376452	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
678	2012	ANNUAL	URBAN	mgr/m^3	2	6.609772265	0.241554875	212	STP	Sao Tome and Principe					
682	2012	ANNUAL	ALLAREA	mgr/m^3	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	107.68225982935010	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
682	2012	ANNUAL	URBAN	mgr/m^3	2	44.54763347	24.12594211	197	SAU	Saudi Arabia	127.09640960184780	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
686	2012	ANNUAL	ALLAREA	mgr/m^3	1	-14.46636926	14.35920905	199	SEN	Senegal	33.78330878224817	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
686	2012	ANNUAL	URBAN	mgr/m^3	2	-14.46636926	14.35920905	199	SEN	Senegal	43.19355576558915	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
688	2012	ANNUAL	ALLAREA	mgr/m^3	1	20.805876	44.03145697	210	SRB	Serbia	19.44215141157121	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
688	2012	ANNUAL	URBAN	mgr/m^3	2	20.805876	44.03145697	210	SRB	Serbia	21.39302042534784	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
690	2012	ANNUAL	ALLAREA	mgr/m^3	1	55.46561591	-4.678053059	219	SYC	Seychelles	12.99603583103263	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
690	2012	ANNUAL	URBAN	mgr/m^3	2	55.46561591	-4.678053059	219	SYC	Seychelles	12.99999891582050	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
694	2012	ANNUAL	ALLAREA	mgr/m^3	1	-11.78306584	8.568604164	205	SLE	Sierra Leone	17.07939100357480	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
694	2012	ANNUAL	URBAN	mgr/m^3	2	-11.78306584	8.568604164	205	SLE	Sierra Leone	16.77540044328014	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
702	2012	ANNUAL	ALLAREA	mgr/m^3	1	103.8107883	1.361009155	200	SGP	Singapore	16.99999974940248	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
702	2012	ANNUAL	URBAN	mgr/m^3	2	103.8107883	1.361009155	200	SGP	Singapore	16.99999974940248	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
703	2012	ANNUAL	ALLAREA	mgr/m^3	1	19.48495604	48.70741446	214	SVK	Slovakia	19.27024807447991	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
703	2012	ANNUAL	URBAN	mgr/m^3	2	19.48495604	48.70741446	214	SVK	Slovakia	20.20244230114921	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
704	2012	ANNUAL	ALLAREA	mgr/m^3	1	105.802499	10.09643079	256	VNM	Viet Nam	25.74002342020454	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
704	2012	ANNUAL	URBAN	mgr/m^3	2	105.802499	10.09643079	256	VNM	Viet Nam	27.58595872240771	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
705	2012	ANNUAL	ALLAREA	mgr/m^3	1	14.82209486	46.11958061	215	SVN	Slovenia	18.23818412354840	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
705	2012	ANNUAL	URBAN	mgr/m^3	2	14.82209486	46.11958061	215	SVN	Slovenia	19.36482834323765	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
706	2012	ANNUAL	ALLAREA	mgr/m^3	1	46.20367477	4.406485729	208	SOM	Somalia	15.89444814032698	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
706	2012	ANNUAL	URBAN	mgr/m^3	2	46.20367477	4.406485729	208	SOM	Somalia	16.90918929041793	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
710	2012	ANNUAL	ALLAREA	mgr/m^3	1	24.67184355	-29.99957544	283	ZAF	South Africa	27.44169490990835	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
710	2012	ANNUAL	URBAN	mgr/m^3	2	24.67184355	-29.99957544	283	ZAF	South Africa	31.32633846224540	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
716	2012	ANNUAL	ALLAREA	mgr/m^3	1	29.86909584	-19.00075492	285	ZWE	Zimbabwe	19.63929317202884	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
716	2012	ANNUAL	URBAN	mgr/m^3	2	29.86909584	-19.00075492	285	ZWE	Zimbabwe	23.89270968903399	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
724	2012	ANNUAL	ALLAREA	mgr/m^3	1	-3.554078296	40.39211472	71	ESP	Spain	9.49603321433536	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
724	2012	ANNUAL	URBAN	mgr/m^3	2	-3.554078296	40.39211472	71	ESP	Spain	9.90227418778869	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
728	2012	ANNUAL	ALLAREA	mgr/m^3	1	30.32618773	7.290839152	211	SSD	South Sudan	29.30619443922801	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
728	2012	ANNUAL	URBAN	mgr/m^3	2	30.32618773	7.290839152	211	SSD	South Sudan	32.13964116620687	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
732	2012	ANNUAL	ALLAREA	mgr/m^3	1	-13.13515523	24.66265342	70	ESH	Western Sahara					
732	2012	ANNUAL	URBAN	mgr/m^3	2	-13.13515523	24.66265342	70	ESH	Western Sahara					
736	2012	ANNUAL	ALLAREA	mgr/m^3	1	29.95650159	16.02643066	198	SDN	Sudan					
736	2012	ANNUAL	URBAN	mgr/m^3	2	29.95650159	16.02643066	198	SDN	Sudan					
740	2012	ANNUAL	ALLAREA	mgr/m^3	1	-55.90626394	4.132603197	213	SUR	Suriname	15.57622191946767	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
740	2012	ANNUAL	URBAN	mgr/m^3	2	-55.90626394	4.132603197	213	SUR	Suriname	16.28298143637110	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
744	2012	ANNUAL	ALLAREA	mgr/m^3	1	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands					
744	2012	ANNUAL	URBAN	mgr/m^3	2	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands					
748	2012	ANNUAL	ALLAREA	mgr/m^3	1	31.50149288	-26.56471011	217	SWZ	Swaziland	17.86126511964897	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
748	2012	ANNUAL	URBAN	mgr/m^3	2	31.50149288	-26.56471011	217	SWZ	Swaziland	19.84686206434244	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
752	2012	ANNUAL	ALLAREA	mgr/m^3	1	14.3775338	60.60103109	216	SWE	Sweden	5.74827311705045	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
752	2012	ANNUAL	URBAN	mgr/m^3	2	14.3775338	60.60103109	216	SWE	Sweden	5.86750400360082	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
756	2012	ANNUAL	ALLAREA	mgr/m^3	1	8.223158	46.96617097	43	CHE	Switzerland	11.98629279899198	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
756	2012	ANNUAL	URBAN	mgr/m^3	2	8.223158	46.96617097	43	CHE	Switzerland	12.53539280148890	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
760	2012	ANNUAL	ALLAREA	mgr/m^3	1	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)	33.89742587018988	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
760	2012	ANNUAL	URBAN	mgr/m^3	2	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)	34.07649395124218	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
762	2012	ANNUAL	ALLAREA	mgr/m^3	1	69.294998	38.43069666	225	TJK	Tajikistan	40.78561436255219	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
762	2012	ANNUAL	URBAN	mgr/m^3	2	69.294998	38.43069666	225	TJK	Tajikistan	50.72604999058555	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
764	2012	ANNUAL	ALLAREA	mgr/m^3	1	101.0202951	15.13089239	224	THA	Thailand	24.58816069887175	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
764	2012	ANNUAL	URBAN	mgr/m^3	2	101.0202951	15.13089239	224	THA	Thailand	27.25844508686271	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
768	2012	ANNUAL	ALLAREA	mgr/m^3	1	0.97835765	8.532096072	223	TGO	Togo	28.27546920492138	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
768	2012	ANNUAL	URBAN	mgr/m^3	2	0.97835765	8.532096072	223	TGO	Togo	25.86936987827444	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
772	2012	ANNUAL	ALLAREA	mgr/m^3	1	-171.8154473	-9.214545558	226	TKL	Tokelau					
772	2012	ANNUAL	URBAN	mgr/m^3	2	-171.8154473	-9.214545558	226	TKL	Tokelau					
776	2012	ANNUAL	ALLAREA	mgr/m^3	1	-175.1959991	-21.19511329	229	TON	Tonga					
776	2012	ANNUAL	URBAN	mgr/m^3	2	-175.1959991	-21.19511329	229	TON	Tonga					
780	2012	ANNUAL	ALLAREA	mgr/m^3	1	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago	12.63635152108247	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
780	2012	ANNUAL	URBAN	mgr/m^3	2	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago	12.69509297625993	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
784	2012	ANNUAL	ALLAREA	mgr/m^3	1	53.98279159	23.43322219	9	ARE	United Arab Emirates	63.60430720446759	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
784	2012	ANNUAL	URBAN	mgr/m^3	2	53.98279159	23.43322219	9	ARE	United Arab Emirates	64.38988243071730	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
788	2012	ANNUAL	ALLAREA	mgr/m^3	1	9.572737411	34.11439971	231	TUN	Tunisia	36.39961441891138	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
788	2012	ANNUAL	URBAN	mgr/m^3	2	9.572737411	34.11439971	231	TUN	Tunisia	35.15542752047860	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
792	2012	ANNUAL	ALLAREA	mgr/m^3	1	35.42890329	38.9899684	232	TUR	Turkey	33.54684739257154	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
792	2012	ANNUAL	URBAN	mgr/m^3	2	35.42890329	38.9899684	232	TUR	Turkey	35.20545379563623	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
795	2012	ANNUAL	ALLAREA	mgr/m^3	1	58.9787665	40.0912346	227	TKM	Turkmenistan	25.05155275583621	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
795	2012	ANNUAL	URBAN	mgr/m^3	2	58.9787665	40.0912346	227	TKM	Turkmenistan	26.17820062970064	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
796	2012	ANNUAL	ALLAREA	mgr/m^3	1	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands					
796	2012	ANNUAL	URBAN	mgr/m^3	2	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands					
798	2012	ANNUAL	ALLAREA	mgr/m^3	1	178.6679611	-7.460048071	233	TUV	Tuvalu					
798	2012	ANNUAL	URBAN	mgr/m^3	2	178.6679611	-7.460048071	233	TUV	Tuvalu					
800	2012	ANNUAL	ALLAREA	mgr/m^3	1	32.39100438	1.279557331	236	UGA	Uganda	57.21620602190770	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
800	2012	ANNUAL	URBAN	mgr/m^3	2	32.39100438	1.279557331	236	UGA	Uganda	79.57623940367334	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
804	2012	ANNUAL	ALLAREA	mgr/m^3	1	31.40270802	49.00735945	237	UKR	Ukraine	16.39680357855139	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
804	2012	ANNUAL	URBAN	mgr/m^3	2	31.40270802	49.00735945	237	UKR	Ukraine	16.90956654367716	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
807	2012	ANNUAL	ALLAREA	mgr/m^3	1	21.7007909	41.60048068	146	MKD	Macedonia, Republic of	37.12210794609385	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
807	2012	ANNUAL	URBAN	mgr/m^3	2	21.7007909	41.60048068	146	MKD	Macedonia, Republic of	42.74707298616810	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
818	2012	ANNUAL	ALLAREA	mgr/m^3	1	29.77468534	26.57438204	68	EGY	Egypt	92.80949472203172	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
818	2012	ANNUAL	URBAN	mgr/m^3	2	29.77468534	26.57438204	68	EGY	Egypt	100.56578355551080	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
826	2012	ANNUAL	ALLAREA	mgr/m^3	1	-2.23830539	53.27691757	81	GBR	United Kingdom	12.14218946434434	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
826	2012	ANNUAL	URBAN	mgr/m^3	2	-2.23830539	53.27691757	81	GBR	United Kingdom	12.40462285128512	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
831	2012	ANNUAL	ALLAREA	mgr/m^3	1	-2.200712402	49.71561166	83	GGY	Guernsey					
831	2012	ANNUAL	URBAN	mgr/m^3	2	-2.200712402	49.71561166	83	GGY	Guernsey					
832	2012	ANNUAL	ALLAREA	mgr/m^3	1	-2.136773508	49.22353354	115	JEY	Jersey					
832	2012	ANNUAL	URBAN	mgr/m^3	2	-2.136773508	49.22353354	115	JEY	Jersey					
833	2012	ANNUAL	ALLAREA	mgr/m^3	1	-4.538190305	54.22880901	105	IMN	Isle of Man					
833	2012	ANNUAL	URBAN	mgr/m^3	2	-4.538190305	54.22880901	105	IMN	Isle of Man					
834	2012	ANNUAL	ALLAREA	mgr/m^3	1	34.80521182	-6.265332606	235	TZA	Tanzania, United Republic of	21.71844549069143	Float		Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
