series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2014	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	380	12.57022427	42.79917282	ITA	Italy	3	18+	ANNUAL	MALE	NUMBER	58	2014	58		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	380	12.57022427	42.79917282	ITA	Italy	4	<18Y	ANNUAL	FEMALE	NUMBER	326	2014	326		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	388	-77.31068409	18.15616857	JAM	Jamaica	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	388	-77.31068409	18.15616857	JAM	Jamaica	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	388	-77.31068409	18.15616857	JAM	Jamaica	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	388	-77.31068409	18.15616857	JAM	Jamaica	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	392	139.2716103	36.6554539	JPN	Japan	1	18+	ANNUAL	FEMALE	NUMBER	18	2014	18		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	392	139.2716103	36.6554539	JPN	Japan	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	392	139.2716103	36.6554539	JPN	Japan	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	392	139.2716103	36.6554539	JPN	Japan	4	<18Y	ANNUAL	FEMALE	NUMBER	7	2014	7		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	398	66.65359159	48.01963494	KAZ	Kazakhstan	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	398	66.65359159	48.01963494	KAZ	Kazakhstan	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	400	37.13024774	30.65365973	JOR	Jordan	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	400	37.13024774	30.65365973	JOR	Jordan	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	400	37.13024774	30.65365973	JOR	Jordan	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	400	37.13024774	30.65365973	JOR	Jordan	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	404	37.86096816	0.534797278	KEN	Kenya	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	404	37.86096816	0.534797278	KEN	Kenya	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	404	37.86096816	0.534797278	KEN	Kenya	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	404	37.86096816	0.534797278	KEN	Kenya	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	410	127.8610254	36.45201023	KOR	Republic of Korea	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	410	127.8610254	36.45201023	KOR	Republic of Korea	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	410	127.8610254	36.45201023	KOR	Republic of Korea	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	410	127.8610254	36.45201023	KOR	Republic of Korea	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	414	47.49305029	29.53949468	KWT	Kuwait	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	414	47.49305029	29.53949468	KWT	Kuwait	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	414	47.49305029	29.53949468	KWT	Kuwait	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	414	47.49305029	29.53949468	KWT	Kuwait	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	422	35.89391711	33.92152458	LBN	Lebanon	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	422	35.89391711	33.92152458	LBN	Lebanon	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	422	35.89391711	33.92152458	LBN	Lebanon	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	422	35.89391711	33.92152458	LBN	Lebanon	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	426	28.25362195	-29.58041814	LSO	Lesotho	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	426	28.25362195	-29.58041814	LSO	Lesotho	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	426	28.25362195	-29.58041814	LSO	Lesotho	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	426	28.25362195	-29.58041814	LSO	Lesotho	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	428	26.42461876	56.64196636	LVA	Latvia	1	18+	ANNUAL	FEMALE	NUMBER	26	2014	26		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	428	26.42461876	56.64196636	LVA	Latvia	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	428	26.42461876	56.64196636	LVA	Latvia	3	18+	ANNUAL	MALE	NUMBER	8	2014	8		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	428	26.42461876	56.64196636	LVA	Latvia	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	430	-9.311879038	6.448381009	LBR	Liberia	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	430	-9.311879038	6.448381009	LBR	Liberia	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	430	-9.311879038	6.448381009	LBR	Liberia	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	430	-9.311879038	6.448381009	LBR	Liberia	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	434	18.0295985	27.04042819	LBY	Libya	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	434	18.0295985	27.04042819	LBY	Libya	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	434	18.0295985	27.04042819	LBY	Libya	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	434	18.0295985	27.04042819	LBY	Libya	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	438	9.552985019	47.14167005	LIE	Liechtenstein	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	438	9.552985019	47.14167005	LIE	Liechtenstein	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	438	9.552985019	47.14167005	LIE	Liechtenstein	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	438	9.552985019	47.14167005	LIE	Liechtenstein	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	440	23.90517807	55.33680309	LTU	Lithuania	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	440	23.90517807	55.33680309	LTU	Lithuania	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	440	23.90517807	55.33680309	LTU	Lithuania	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	440	23.90517807	55.33680309	LTU	Lithuania	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	442	6.092656563	49.77679538	LUX	Luxembourg	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	442	6.092656563	49.77679538	LUX	Luxembourg	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	442	6.092656563	49.77679538	LUX	Luxembourg	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	442	6.092656563	49.77679538	LUX	Luxembourg	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	450	46.6982339	-19.38514785	MDG	Madagascar	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	450	46.6982339	-19.38514785	MDG	Madagascar	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	450	46.6982339	-19.38514785	MDG	Madagascar	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	450	46.6982339	-19.38514785	MDG	Madagascar	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	454	33.4884625	-13.40819859	MWI	Malawi	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	454	33.4884625	-13.40819859	MWI	Malawi	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	454	33.4884625	-13.40819859	MWI	Malawi	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	454	33.4884625	-13.40819859	MWI	Malawi	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	458	116.8346314	5.452415309	MYS	Malaysia	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	458	116.8346314	5.452415309	MYS	Malaysia	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	458	116.8346314	5.452415309	MYS	Malaysia	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	458	116.8346314	5.452415309	MYS	Malaysia	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	462	73.09672546	-0.614385021	MDV	Maldives	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	462	73.09672546	-0.614385021	MDV	Maldives	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	462	73.09672546	-0.614385021	MDV	Maldives	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	462	73.09672546	-0.614385021	MDV	Maldives	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	466	-3.522016039	17.35311254	MLI	Mali	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	466	-3.522016039	17.35311254	MLI	Mali	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	466	-3.522016039	17.35311254	MLI	Mali	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	466	-3.522016039	17.35311254	MLI	Mali	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	470	14.44617519	35.89194275	MLT	Malta	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	470	14.44617519	35.89194275	MLT	Malta	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	470	14.44617519	35.89194275	MLT	Malta	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	470	14.44617519	35.89194275	MLT	Malta	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	474	-60.91544135	14.56086108	MTQ	Martinique	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	474	-60.91544135	14.56086108	MTQ	Martinique	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	474	-60.91544135	14.56086108	MTQ	Martinique	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	474	-60.91544135	14.56086108	MTQ	Martinique	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	478	-10.33187259	20.26089546	MRT	Mauritania	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	478	-10.33187259	20.26089546	MRT	Mauritania	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	478	-10.33187259	20.26089546	MRT	Mauritania	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	478	-10.33187259	20.26089546	MRT	Mauritania	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	480	57.568022	-20.28581998	MUS	Mauritius	1	18+	ANNUAL	FEMALE	NUMBER	1	2014	1		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	480	57.568022	-20.28581998	MUS	Mauritius	2	<18Y	ANNUAL	MALE	NUMBER	2	2014	2		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	480	57.568022	-20.28581998	MUS	Mauritius	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	480	57.568022	-20.28581998	MUS	Mauritius	4	<18Y	ANNUAL	FEMALE	NUMBER	7	2014	7		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	484	-102.5148166	23.93378032	MEX	Mexico	1	18+	ANNUAL	FEMALE	NUMBER	133	2014	133		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	484	-102.5148166	23.93378032	MEX	Mexico	2	<18Y	ANNUAL	MALE	NUMBER	12	2014	12		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	484	-102.5148166	23.93378032	MEX	Mexico	3	18+	ANNUAL	MALE	NUMBER	7	2014	7		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	484	-102.5148166	23.93378032	MEX	Mexico	4	<18Y	ANNUAL	FEMALE	NUMBER	83	2014	83		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	492	7.424214814	43.73532918	MCO	Monaco	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	492	7.424214814	43.73532918	MCO	Monaco	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	492	7.424214814	43.73532918	MCO	Monaco	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	492	7.424214814	43.73532918	MCO	Monaco	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	496	103.0728057	46.83892054	MNG	Mongolia	1	18+	ANNUAL	FEMALE	NUMBER	2	2014	2		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	496	103.0728057	46.83892054	MNG	Mongolia	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	496	103.0728057	46.83892054	MNG	Mongolia	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	496	103.0728057	46.83892054	MNG	Mongolia	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	18+	ANNUAL	FEMALE	NUMBER	152	2014	152		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	<18Y	ANNUAL	MALE	NUMBER	3	2014	3		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	18+	ANNUAL	MALE	NUMBER	86	2014	86		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	498	28.4650624	47.20236795	MDA	Republic of Moldova	4	<18Y	ANNUAL	FEMALE	NUMBER	23	2014	23		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	499	19.25214024	42.78717043	MNE	Montenegro	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	499	19.25214024	42.78717043	MNE	Montenegro	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	499	19.25214024	42.78717043	MNE	Montenegro	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	499	19.25214024	42.78717043	MNE	Montenegro	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	500	-62.19261223	16.73558313	MSR	Montserrat	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	500	-62.19261223	16.73558313	MSR	Montserrat	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	500	-62.19261223	16.73558313	MSR	Montserrat	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	500	-62.19261223	16.73558313	MSR	Montserrat	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	504	-6.281942841	31.8440131	MAR	Morocco	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	504	-6.281942841	31.8440131	MAR	Morocco	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	504	-6.281942841	31.8440131	MAR	Morocco	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	504	-6.281942841	31.8440131	MAR	Morocco	4	<18Y	ANNUAL	FEMALE	NUMBER					
