geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
364	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)	15003958.211	Float		International Civil Aviation Organization (ICAO)	
368	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	43.76606267	33.05013795	110	IRQ	Iraq	484803.678331	Float		International Civil Aviation Organization (ICAO)	
372	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-7.121425272	53.25274054	108	IRL	Ireland	113144501	Float		International Civil Aviation Organization (ICAO)	
376	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	34.62277992	31.06164552	112	ISR	Israel	6064478	Float		International Civil Aviation Organization (ICAO)	
380	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	12.57022427	42.79917282	113	ITA	Italy	26036010.657	Float		International Civil Aviation Organization (ICAO)	
384	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	359260.512	Float		International Civil Aviation Organization (ICAO)	
388	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-77.31068409	18.15616857	114	JAM	Jamaica	92836	Float		International Civil Aviation Organization (ICAO)	
392	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	139.2716103	36.6554539	117	JPN	Japan	113762000	Float		International Civil Aviation Organization (ICAO)	
398	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	66.65359159	48.01963494	118	KAZ	Kazakhstan	5081631.864	Float		International Civil Aviation Organization (ICAO)	
400	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	37.13024774	30.65365973	116	JOR	Jordan	3065145	Float		International Civil Aviation Organization (ICAO)	
404	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	37.86096816	0.534797278	119	KEN	Kenya	4874590.48	Float		International Civil Aviation Organization (ICAO)	
408	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	223418.88	Float		International Civil Aviation Organization (ICAO)	
410	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	127.8610254	36.45201023	124	KOR	Republic of Korea	65482307.207	Float		International Civil Aviation Organization (ICAO)	
414	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	47.49305029	29.53949468	125	KWT	Kuwait	3655366.498515	Float		International Civil Aviation Organization (ICAO)	
417	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	625294.212	Float		International Civil Aviation Organization (ICAO)	
418	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	1181187.70708	Float		International Civil Aviation Organization (ICAO)	
422	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	35.89391711	33.92152458	127	LBN	Lebanon	2583274.525	Float		International Civil Aviation Organization (ICAO)	
426	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	28.25362195	-29.58041814	133	LSO	Lesotho					
428	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	26.42461876	56.64196636	136	LVA	Latvia	2527368	Float		International Civil Aviation Organization (ICAO)	
430	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	-9.311879038	6.448381009	128	LBR	Liberia					
434	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	18.0295985	27.04042819	129	LBY	Libya	2566465.584592	Float		International Civil Aviation Organization (ICAO)	
438	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	9.552985019	47.14167005	131	LIE	Liechtenstein					
440	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	23.90517807	55.33680309	134	LTU	Lithuania	1363950.289	Float		International Civil Aviation Organization (ICAO)	
442	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	6.092656563	49.77679538	135	LUX	Luxembourg	1830972	Float		International Civil Aviation Organization (ICAO)	
446	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region	2276436	Float		International Civil Aviation Organization (ICAO)	
450	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	46.6982339	-19.38514785	142	MDG	Madagascar	546946.110318	Float		International Civil Aviation Organization (ICAO)	
454	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	33.4884625	-13.40819859	158	MWI	Malawi	6010.8	Float		International Civil Aviation Organization (ICAO)	
458	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	IS_TRP_PSSGR	Passenger volume, by air transport	116.8346314	5.452415309	159	MYS	Malaysia	50347149.614	Float		International Civil Aviation Organization (ICAO)	
