geoAreaCode	sliceId	Freq	Units	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
598	1	ANNUAL	PERCENT	145.8587761	-6.756057077	180	PNG	Papua New Guinea	2011-2015	1.226849303466
600	1	ANNUAL	PERCENT	-60.54854225	-21.70216237	187	PRY	Paraguay	2011-2015	2.244369484044
604	1	ANNUAL	PERCENT	-71.82093277	-13.58939705	177	PER	Peru	2011-2015	4.80775654476
608	1	ANNUAL	PERCENT	120.8601418	14.16591706	178	PHL	Philippines	2011-2015	7.901945907084
612	1	ANNUAL	PERCENT	-128.3225873	-24.37538456	176	PCN	Pitcairn	2011-2015	
616	1	ANNUAL	PERCENT	19.40660158	52.1226733	181	POL	Poland	2011-2015	
620	1	ANNUAL	PERCENT	-7.961599811	39.68509315	186	PRT	Portugal	2011-2015	
624	1	ANNUAL	PERCENT	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	2011-2015	1.085241799718
626	1	ANNUAL	PERCENT	125.9451052	-8.797497247	228	TLS	Timor-Leste	2011-2015	
630	1	ANNUAL	PERCENT	-66.47591017	18.22753799	182	PRI	Puerto Rico	2011-2015	
634	1	ANNUAL	PERCENT	51.19152467	25.28355379	192	QAT	Qatar	2011-2015	
638	1	ANNUAL	PERCENT	55.53171398	-21.13183266	193	REU	Réunion	2011-2015	
642	1	ANNUAL	PERCENT	24.98481009	45.83893563	194	ROU	Romania	2011-2015	8.708331791786
643	1	ANNUAL	PERCENT	99.01404926	61.61899849	195	RUS	Russian Federation	2011-2015	5.635832598662
646	1	ANNUAL	PERCENT	29.92310194	-1.999842114	196	RWA	Rwanda	2011-2015	5.159314381156
652	1	ANNUAL	PERCENT	-62.83173536	17.89513362	29	BLM	Saint Barthélemy	2011-2015	
654	1	ANNUAL	PERCENT	-5.705752501	-15.96503946	202	SHN	Saint Helena	2011-2015	
659	1	ANNUAL	PERCENT	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis	2011-2015	
660	1	ANNUAL	PERCENT	-63.05651612	18.21525315	4	AIA	Anguilla	2011-2015	
662	1	ANNUAL	PERCENT	-60.96529553	13.89405601	130	LCA	Saint Lucia	2011-2015	7.019299734704
663	1	ANNUAL	PERCENT	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)	2011-2015	
666	1	ANNUAL	PERCENT	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon	2011-2015	
670	1	ANNUAL	PERCENT	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	2011-2015	17.02216529343
674	1	ANNUAL	PERCENT	12.46329038	43.93841766	207	SMR	San Marino	2011-2015	
