geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
586	2014	ANNUAL	NUMBER	1	68.80479684	29.36491634	174	PAK	Pakistan	32264.96	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
591	2014	ANNUAL	NUMBER	1	-81.26616623	8.450965746	175	PAN	Panama	671.574	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	E
598	2014	ANNUAL	NUMBER	1	145.8587761	-6.756057077	180	PNG	Papua New Guinea					
600	2014	ANNUAL	NUMBER	1	-60.54854225	-21.70216237	187	PRY	Paraguay					
604	2014	ANNUAL	NUMBER	1	-71.82093277	-13.58939705	177	PER	Peru	8238.096	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
608	2014	ANNUAL	NUMBER	1	120.8601418	14.16591706	178	PHL	Philippines	17055.373	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
612	2014	ANNUAL	NUMBER	1	-128.3225873	-24.37538456	176	PCN	Pitcairn					
616	2014	ANNUAL	NUMBER	1	19.40660158	52.1226733	181	POL	Poland					
620	2014	ANNUAL	NUMBER	1	-7.961599811	39.68509315	186	PRT	Portugal					
624	2014	ANNUAL	NUMBER	1	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	697.904	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
626	2014	ANNUAL	NUMBER	1	125.9451052	-8.797497247	228	TLS	Timor-Leste					
630	2014	ANNUAL	NUMBER	1	-66.47591017	18.22753799	182	PRI	Puerto Rico					
634	2014	ANNUAL	NUMBER	1	51.19152467	25.28355379	192	QAT	Qatar					
638	2014	ANNUAL	NUMBER	1	55.53171398	-21.13183266	193	REU	Réunion					
642	2014	ANNUAL	NUMBER	1	24.98481009	45.83893563	194	ROU	Romania					
643	2014	ANNUAL	NUMBER	1	99.01404926	61.61899849	195	RUS	Russian Federation					
