geoAreaCode	sliceId	Age	Freq	Location	Sex	Units	Bounds	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
92	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	-64.63294223	18.42256578	254	VGB	British Virgin Islands	2013-2017	
92	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	-64.63294223	18.42256578	254	VGB	British Virgin Islands	2013-2017	
92	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	-64.63294223	18.42256578	254	VGB	British Virgin Islands	2013-2017	
96	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	114.6288563	4.49736984	36	BRN	Brunei Darussalam	2013-2017	
96	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	114.6288563	4.49736984	36	BRN	Brunei Darussalam	2013-2017	
96	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	114.6288563	4.49736984	36	BRN	Brunei Darussalam	2013-2017	
100	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	25.23763153	42.75731323	25	BGR	Bulgaria	2013-2017	
100	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	25.23763153	42.75731323	25	BGR	Bulgaria	2013-2017	
100	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	25.23763153	42.75731323	25	BGR	Bulgaria	2013-2017	
104	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	96.51752295	21.19332882	149	MMR	Myanmar	2013-2017	
104	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	96.51752295	21.19332882	149	MMR	Myanmar	2013-2017	
104	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	96.51752295	21.19332882	149	MMR	Myanmar	2013-2017	
108	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	29.89080992	-3.366387428	20	BDI	Burundi	2013-2017	
108	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	29.89080992	-3.366387428	20	BDI	Burundi	2013-2017	
108	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	29.89080992	-3.366387428	20	BDI	Burundi	2013-2017	
112	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	28.04940161	53.54193075	30	BLR	Belarus	2013-2017	
112	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	28.04940161	53.54193075	30	BLR	Belarus	2013-2017	
112	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	28.04940161	53.54193075	30	BLR	Belarus	2013-2017	
116	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	104.922836	12.71163737	121	KHM	Cambodia	2013-2017	
116	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	104.922836	12.71163737	121	KHM	Cambodia	2013-2017	
116	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	104.922836	12.71163737	121	KHM	Cambodia	2013-2017	
120	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	12.7419827	5.692387031	47	CMR	Cameroon	2013-2017	
120	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	12.7419827	5.692387031	47	CMR	Cameroon	2013-2017	
120	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	12.7419827	5.692387031	47	CMR	Cameroon	2013-2017	
