geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
212	2017	ANNUAL	PERCENT	1	-61.3493756	15.43391378	63	DMA	Dominica	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
214	2017	ANNUAL	PERCENT	1	-70.49847576	18.89832088	65	DOM	Dominican Republic	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
218	2017	ANNUAL	PERCENT	1	-78.37005241	-1.447785891	67	ECU	Ecuador	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
222	2017	ANNUAL	PERCENT	1	-88.86862995	13.73603564	206	SLV	El Salvador	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
226	2017	ANNUAL	PERCENT	1	10.46535826	1.565792376	90	GNQ	Equatorial Guinea							
231	2017	ANNUAL	PERCENT	1	39.63505296	8.631223181	73	ETH	Ethiopia	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
232	2017	ANNUAL	PERCENT	1	38.11074289	16.12894644	69	ERI	Eritrea	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
233	2017	ANNUAL	PERCENT	1	25.84093481	58.68487172	72	EST	Estonia	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	36.3636363636363700	Float		DAD-IS 2017 http://dad.fao.org/	C
234	2017	ANNUAL	PERCENT	1	-7.122044325	62.21228119	78	FRO	Faroe Islands	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
238	2017	ANNUAL	PERCENT	1	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
