geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
562	2015	ANNUAL	PERCENT	1	9.400167877	17.42143036	163	NER	Niger	5.15898451926	Float			
566	2015	ANNUAL	PERCENT	1	8.097363256	9.585789025	165	NGA	Nigeria	0.52292686891	Float			
570	2015	ANNUAL	PERCENT	1	-169.8601693	-19.05000475	167	NIU	Niue					
574	2015	ANNUAL	PERCENT	1	167.9515548	-29.03230018	164	NFK	Norfolk Island					
578	2015	ANNUAL	PERCENT	1	11.47846389	61.34311134	169	NOR	Norway					
580	2015	ANNUAL	PERCENT	1	145.7582114	15.19099517	152	MNP	Northern Mariana Islands					
581	2015	ANNUAL	PERCENT	1	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands					
583	2015	ANNUAL	PERCENT	1	158.225216	6.880670092	79	FSM	Micronesia, Federated States of					
584	2015	ANNUAL	PERCENT	1	171.0839119	7.110213497	145	MHL	Marshall Islands					
585	2015	ANNUAL	PERCENT	1	134.5733878	7.502307591	179	PLW	Palau					
586	2015	ANNUAL	PERCENT	1	68.80479684	29.36491634	174	PAK	Pakistan	11.20812793528	Float			
591	2015	ANNUAL	PERCENT	1	-81.26616623	8.450965746	175	PAN	Panama	5.04411684429	Float			
598	2015	ANNUAL	PERCENT	1	145.8587761	-6.756057077	180	PNG	Papua New Guinea	0.89760717760	Float			
600	2015	ANNUAL	PERCENT	1	-60.54854225	-21.70216237	187	PRY	Paraguay	2.62339424507	Float			
604	2015	ANNUAL	PERCENT	1	-71.82093277	-13.58939705	177	PER	Peru	4.18488719987	Float			
608	2015	ANNUAL	PERCENT	1	120.8601418	14.16591706	178	PHL	Philippines	7.02783701313	Float			
612	2015	ANNUAL	PERCENT	1	-128.3225873	-24.37538456	176	PCN	Pitcairn					
616	2015	ANNUAL	PERCENT	1	19.40660158	52.1226733	181	POL	Poland					
620	2015	ANNUAL	PERCENT	1	-7.961599811	39.68509315	186	PRT	Portugal					
624	2015	ANNUAL	PERCENT	1	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	1.27166583525	Float			
626	2015	ANNUAL	PERCENT	1	125.9451052	-8.797497247	228	TLS	Timor-Leste					
