geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
422	2014	ANNUAL	KG_PER_CON_USD	1	35.89391711	33.92152458	127	LBN	Lebanon	0.27	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
426	2014	ANNUAL	KG_PER_CON_USD	1	28.25362195	-29.58041814	133	LSO	Lesotho					
428	2014	ANNUAL	KG_PER_CON_USD	1	26.42461876	56.64196636	136	LVA	Latvia	0.25	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
430	2014	ANNUAL	KG_PER_CON_USD	1	-9.311879038	6.448381009	128	LBR	Liberia					
434	2014	ANNUAL	KG_PER_CON_USD	1	18.0295985	27.04042819	129	LBY	Libya	1.79	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
438	2014	ANNUAL	KG_PER_CON_USD	1	9.552985019	47.14167005	131	LIE	Liechtenstein					
440	2014	ANNUAL	KG_PER_CON_USD	1	23.90517807	55.33680309	134	LTU	Lithuania	0.14	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
442	2014	ANNUAL	KG_PER_CON_USD	1	6.092656563	49.77679538	135	LUX	Luxembourg	0.29	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
446	2014	ANNUAL	KG_PER_CON_USD	1	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region					
450	2014	ANNUAL	KG_PER_CON_USD	1	46.6982339	-19.38514785	142	MDG	Madagascar					
454	2014	ANNUAL	KG_PER_CON_USD	1	33.4884625	-13.40819859	158	MWI	Malawi					
458	2014	ANNUAL	KG_PER_CON_USD	1	116.8346314	5.452415309	159	MYS	Malaysia	0.39	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
462	2014	ANNUAL	KG_PER_CON_USD	1	73.09672546	-0.614385021	143	MDV	Maldives					
466	2014	ANNUAL	KG_PER_CON_USD	1	-3.522016039	17.35311254	147	MLI	Mali					
470	2014	ANNUAL	KG_PER_CON_USD	1	14.44617519	35.89194275	148	MLT	Malta	0.03	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
474	2014	ANNUAL	KG_PER_CON_USD	1	-60.91544135	14.56086108	156	MTQ	Martinique					
478	2014	ANNUAL	KG_PER_CON_USD	1	-10.33187259	20.26089546	154	MRT	Mauritania					
480	2014	ANNUAL	KG_PER_CON_USD	1	57.568022	-20.28581998	157	MUS	Mauritius	0.2	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
484	2014	ANNUAL	KG_PER_CON_USD	1	-102.5148166	23.93378032	144	MEX	Mexico	0.28	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
492	2014	ANNUAL	KG_PER_CON_USD	1	7.424214814	43.73532918	140	MCO	Monaco					
496	2014	ANNUAL	KG_PER_CON_USD	1	103.0728057	46.83892054	151	MNG	Mongolia	2.44	Float		UNIDO MVA 2017 Database. Available at https://stat.unido.org. IEA CO2 Emissions from Fuel Combustion Statistics 2016.	M
